what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1301427804601
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1301427804601
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1301427804601
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1301427804601
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1301427804601
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1301427804616
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1301427804616
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1301427804616
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1301427804616
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1301427804616
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1301427804616
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1301427804616
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1301427804616
started,bundle,org.eclipse.php.core,2.2.1.v20100822-1200,"org.eclipse.php.core",1301427804616
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100822-0100,"org.eclipse.php.debug.core",1301427804616
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100410-0300,"org.eclipse.php.debug.daemon",1301427804616
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100822-0100,"org.eclipse.php.debug.ui",1301427804632
started,bundle,org.eclipse.php.server.core,2.2.0.v20100410-0300,"org.eclipse.php.server.core",1301427804632
started,bundle,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui",1301427804632
started,bundle,org.eclipse.rse.core,3.1.101.v201009071110,"org.eclipse.rse.core",1301427804632
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1301427804632
started,bundle,org.eclipse.rse.ui,3.1.101.v201008191400,"org.eclipse.rse.ui",1301427804632
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1301427804632
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1301427804632
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1301427804632
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1301427804632
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1301427804632
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1301427804632
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1301427804632
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1301427804632
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1301427804648
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1301427804648
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1301427804648
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1301427804648
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1301427804663
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1301427804663
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1301427804663
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1301427804679
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1301427804679
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1301427804679
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1301427804679
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1301427804679
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1301427804679
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1301427804679
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1301427804695
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1301427804695
started,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1301427804710
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1301427804710
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1301427804726
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1301427804726
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1301427804726
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1301427804741
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1301427804741
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1301427804741
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1301427804741
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.core",1301427804757
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1301427804773
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1301427804788
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1301427804788
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1301427804788
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1301427804788
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1301427804804
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1301427804804
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1301427804804
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1301427804835
os,sysinfo,,,"win32",1301427804835
arch,sysinfo,,,"x86",1301427804835
ws,sysinfo,,,"win32",1301427804835
locale,sysinfo,,,"pt_BR",1301427804835
processors,sysinfo,,,"2",1301427804835
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1301427804835
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1301427804835
java.specification.name,sysinfo,,,"Java Platform API Specification",1301427804835
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301427804835
java.specification.version,sysinfo,,,"1.6",1301427804835
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1301427804835
java.version,sysinfo,,,"1.6.0_22",1301427804835
java.vm.info,sysinfo,,,"mixed mode, sharing",1301427804835
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1301427804835
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1301427804835
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301427804835
java.vm.specification.version,sysinfo,,,"1.0",1301427804835
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1301427804835
java.vm.version,sysinfo,,,"17.1-b03",1301427804835
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1301427805632
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1301427805632
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1301427805679
started,bundle,org.eclipse.wst.xsd.core,1.1.502.v201008201521,"org.eclipse.wst.xsd.core",1301427805898
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1301427812085
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1301427815445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427827679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427828898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427828991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427829679
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427833726
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427833929
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427835491
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427835913
started,bundle,org.eclipse.wst.xml.xpath.core,1.1.1.v201007022358,"org.eclipse.wst.xml.xpath.core",1301427836476
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1301427844085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301423689816
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428368966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428370798
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428374564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428385638
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428393852
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1301428396593
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1301428398654
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1301428400778
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.textStart",1301428402404
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428402918
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1301428403035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428405330
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1301428405942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428407414
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428408046
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.line",1301428408060
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428408507
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428408859
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428409595
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428409901
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428410534
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428410885
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428411660
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428411927
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428412285
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428413229
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428413277
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428415378
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428417135
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428417461
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428417689
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428417850
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428418003
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428418178
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428418365
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428418659
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428419464
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428419778
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428420150
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428420636
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428421028
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428422806
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428424430
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428426973
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428431109
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428431431
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428431816
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.findNext",1301428432622
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301428483916
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427847226
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1301427854695
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427854741
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1301427858320
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427858351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427861304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427864679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427874116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427877601
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1301427877726
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427877788
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1301427883038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427884866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427889195
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1301427889351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427916132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427916132
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301427916241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301428164976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301428166288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301428171570
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429052976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429129773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429129773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429130132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429140445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429141257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429197523
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429197866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429241085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429244788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429244788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429244866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429397148
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1301429407148
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1301429407507
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429411226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429415491
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1301429419554
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1301429421007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429427726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429427726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429427804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301429552741
