what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301411244144
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301411244968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301411245732
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301411247801
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301411250677
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411253933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411259162
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411262014
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411266657
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411276475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411314732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411315022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411457071
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1301411470557
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1301411473145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411478527
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411759575
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411760843
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411762044
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301411763201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301412192467
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1301412194453
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301412208757
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301412208920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301412210331
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301412211185
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301412213430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301412215589
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301412216110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301412217980
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301412227931
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301412231860
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301412232393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301412235975
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1301412237486
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301412238019
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301412239325
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301412239487
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301412241168
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301412245672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301412245860
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301412246026
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301412246200
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301412246378
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301412246545
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301412246708
